time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-06-11T12:40:25.100Z,36.376,-92.9895,5.87,3.6,mw,24,85,0.1115,0.15,nm,nm60197956,2017-06-16T22:31:58.071Z,"19km NNE of Harrison, Arkansas",earthquake,0.22,0.45,,16,reviewed,nm,nm
2017-06-11T12:19:29.750Z,41.0418333,-124.1116667,22.86,3.53,mw,22,175,0.1065,0.12,nc,nc72814101,2017-06-22T14:50:10.678Z,"0km WSW of Westhaven-Moonstone, California",earthquake,0.48,0.36,,4,reviewed,nc,nc
2017-06-11T11:48:06.820Z,-14.8971,167.355,132.15,5.1,mb,,52,5.849,0.93,us,us20009lue,2017-06-11T12:03:56.040Z,"36km ENE of Port-Olry, Vanuatu",earthquake,11,1.6,0.096,35,reviewed,us,us
2017-06-11T11:29:00.970Z,-22.8832,-66.2972,235.21,4.9,mb,,36,1.736,0.72,us,us20009lud,2017-06-11T19:31:50.654Z,"64km WSW of Abra Pampa, Argentina",earthquake,8.6,8.1,0.063,80,reviewed,us,us
2017-06-11T10:28:14.900Z,14.4561,-92.9433,31.2,4.3,mb,,180,1.211,0.47,us,us20009luc,2017-06-11T10:56:11.040Z,"63km WSW of Puerto Madero, Mexico",earthquake,9.9,11.2,0.097,30,reviewed,us,us
2017-06-11T10:19:43.430Z,61.4785,-150.263,43.5,2.5,ml,,,,0.55,ak,ak16180294,2017-06-12T00:18:01.257Z,"17km WSW of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-06-11T09:55:40.700Z,18.3197,-105.4078,15.59,4.5,mb,,203,4.17,1.46,us,us20009lu8,2017-06-11T10:10:27.040Z,"124km SW of San Patricio, Mexico",earthquake,12.8,10.7,0.081,45,reviewed,us,us
2017-06-11T08:58:55.800Z,37.0719,-104.9699,5,2.7,ml,,85,0.157,0.66,us,us20009lu4,2017-06-14T13:34:05.067Z,"42km ESE of San Luis, Colorado",earthquake,1.8,2,0.091,26,reviewed,us,us
2017-06-11T08:32:47.280Z,14.2236,-93.1107,25.25,4.2,mb,,185,1.404,0.8,us,us20009lu3,2017-06-11T09:02:11.040Z,"92km SW of Puerto Madero, Mexico",earthquake,9.2,10.6,0.085,38,reviewed,us,us
2017-06-11T08:16:24.440Z,59.7529,-136.4107,5.5,2.8,ml,,,,0.81,ak,ak16180193,2017-06-11T08:31:21.122Z,"70km WNW of Skagway, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-06-11T07:34:36.240Z,34.8428333,-118.9538333,11.67,2.86,ml,77,38,0.06869,0.26,ci,ci37669271,2017-06-20T00:00:09.424Z,"2km NNW of Frazier Park, CA",earthquake,0.21,0.49,0.134,156,reviewed,ci,ci
2017-06-11T07:02:34.230Z,-4.4292,126.0668,415.97,4.8,mb,,31,4.706,0.74,us,us20009lty,2017-06-11T07:20:54.040Z,"87km SW of Leksula, Indonesia",earthquake,9.1,3.3,0.057,95,reviewed,us,us
2017-06-11T06:00:21.631Z,59.7707,-136.4395,0,2.5,ml,,,,0.74,ak,ak16180142,2017-06-11T06:08:07.463Z,"72km WNW of Skagway, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-06-11T05:55:20.210Z,13.9188,-92.6986,35,4.1,mb,,171,1.144,0.67,us,us20009ltt,2017-06-11T06:22:43.040Z,"85km SW of Ocos, Guatemala",earthquake,7,2,0.084,39,reviewed,us,us
2017-06-11T05:42:03.040Z,40.2993333,-124.422,21.98,2.47,md,17,251,0.1077,0.12,nc,nc72813946,2017-06-13T05:19:01.659Z,"33km SSW of Ferndale, California",earthquake,1.28,0.36,0.165,21,reviewed,nc,nc
2017-06-11T04:43:47.410Z,32.923,-83.2173333,1.57,2.49,md,8,116,0.3228,0.28,se,se60038603,2017-06-12T23:37:28.331Z,"11km ENE of Gordon, Georgia",earthquake,1.85,4.12,0.02,6,reviewed,se,se
2017-06-11T03:37:24.740Z,18.7608,-64.3141,36,3.5,md,12,321,1.0693,0.34,pr,pr2017162002,2017-06-15T01:42:26.070Z,"49km NE of Road Town, British Virgin Islands",earthquake,4.44,9.07,0.16,12,reviewed,pr,pr
2017-06-11T03:16:11.800Z,19.0391,-65.0258,34,3.02,md,6,283,0.7753,0.27,pr,pr2017162001,2017-06-11T16:04:09.245Z,"77km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.2,16.53,0.2,5,reviewed,pr,pr
2017-06-11T03:15:37.681Z,60.5483,-142.7362,8.8,2.7,ml,,,,0.89,ak,ak16180076,2017-06-11T03:21:38.259Z,"56km NNW of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-06-11T03:13:59.580Z,14.8506,-93.222,36.81,4.2,mb,,180,1.724,1.16,us,us20009ltn,2017-06-11T03:32:36.040Z,"73km SSW of Mapastepec, Mexico",earthquake,9.8,14,0.07,58,reviewed,us,us
2017-06-11T02:58:28.130Z,19.4805,-155.6563333,6.975,2.53,ml,41,57,0.04978,0.11,hv,hv61798516,2017-06-13T00:58:08.230Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake,0.27,0.53,0.148,30,reviewed,hv,hv
2017-06-11T02:37:28.810Z,17.9545,-66.3413,5,2.48,md,12,163,0.1975,0.22,pr,pr2017162000,2017-06-11T15:54:46.391Z,"3km ESE of Jauca, Puerto Rico",earthquake,1.03,0.73,0.43,7,reviewed,pr,pr
2017-06-10T22:13:33.840Z,25.7107,124.9248,131.94,4.6,mb,,50,2.131,0.7,us,us20009lt8,2017-06-10T22:33:42.040Z,"107km NNW of Hirara, Japan",earthquake,7.5,7.6,0.048,130,reviewed,us,us
2017-06-10T22:08:18.500Z,18.5713,-64.8331,78,2.55,md,3,287,0.5212,0.17,pr,pr2017161010,2017-06-11T15:53:21.532Z,"27km NNE of Charlotte Amalie, U.S. Virgin Islands",earthquake,6.1,1.93,0.43,2,reviewed,pr,pr
2017-06-10T21:23:05.630Z,14.2662,-93.0338,35,4.9,mb,,139,1.322,1.17,us,us20009lt2,2017-06-10T22:06:18.040Z,"82km SW of Puerto Madero, Mexico",earthquake,6.2,1.9,0.026,459,reviewed,us,us
2017-06-10T20:38:19.050Z,50.7514,-129.9804,10,4.8,mwr,,108,1.18,0.91,us,us20009lss,2017-06-10T21:28:34.040Z,"180km W of Port Hardy, Canada",earthquake,6.2,1.9,0.065,23,reviewed,us,us
2017-06-10T18:47:31.030Z,14.319,-93.0161,10,5.5,mww,,67,1.296,0.96,us,us20009lsg,2017-06-13T17:00:22.870Z,"78km SW of Puerto Madero, Mexico",earthquake,6.3,1.8,0.054,33,reviewed,us,us
2017-06-10T16:19:54.680Z,-11.473,166.4027,72.12,5.2,mb,,135,6.663,0.85,us,us20009ls1,2017-06-10T16:38:04.040Z,"104km SE of Lata, Solomon Islands",earthquake,9.8,7.6,0.081,50,reviewed,us,us
2017-06-10T16:09:21.340Z,-33.0749,-72.2668,10,4.5,mb,,139,0.531,1.17,us,us20009lrs,2017-06-10T18:36:35.320Z,"59km W of Valparaiso, Chile",earthquake,4.9,1.9,0.171,10,reviewed,us,us
2017-06-10T14:54:11.936Z,60.203,-147.6913,35.2,2.9,ml,,,,0.77,ak,ak16179671,2017-06-10T16:38:34.998Z,"83km SE of Whittier, Alaska",earthquake,,1.4,,,automatic,ak,ak
2017-06-10T12:21:01.400Z,35.673,-97.3944,5,2.7,mb_lg,,98,0.094,0.49,us,us20009lqh,2017-06-18T10:57:40.834Z,"7km ENE of Edmond, Oklahoma",earthquake,0.9,1.9,0.069,55,reviewed,us,us
2017-06-10T12:12:00.290Z,-20.8364,-69.2378,102.06,4.1,mb,,82,0.311,0.73,us,us20009lqg,2017-06-18T10:54:53.040Z,"116km SE of Iquique, Chile",earthquake,6,5.5,0.233,5,reviewed,us,us
2017-06-10T12:05:48.660Z,40.7921,141.6505,74.33,4.3,mb,,145,0.444,1.31,us,us20009lqe,2017-06-18T10:50:16.040Z,"27km ENE of Misawa, Japan",earthquake,7.3,3.5,0.105,26,reviewed,us,us
2017-06-10T11:08:58.360Z,77.3908,-70.7824,15,4.3,mb,,205,9.891,0.55,us,us20009lq4,2017-06-18T10:43:43.040Z,"36km WSW of Qaanaaq, Greenland",earthquake,23,8.6,0.154,12,reviewed,us,us
2017-06-10T10:57:35.710Z,-47.5014,-13.545,10,5.1,mb,,74,15.944,0.67,us,us20009lq1,2017-06-10T11:15:56.040Z,"Southern Mid-Atlantic Ridge",earthquake,11.6,1.9,0.08,51,reviewed,us,us
2017-06-10T08:35:04.190Z,36.8883333,-121.4128333,9.09,2.69,md,65,33,0.007635,0.07,nc,nc72813491,2017-06-13T01:46:03.045Z,"4km NNW of Hollister, California",earthquake,0.12,0.22,0.146,102,reviewed,nc,nc
2017-06-10T07:57:49.157Z,59.4556,-152.6707,88.1,2.9,ml,,,,0.59,ak,ak16179598,2017-06-10T08:10:10.826Z,"59km SW of Anchor Point, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-06-10T07:31:11.280Z,42.3567,144.9895,22.02,4.5,mwr,,150,1.403,1.28,us,us20009lpx,2017-06-10T07:47:01.658Z,"85km SE of Kushiro, Japan",earthquake,8.4,6.2,0.086,13,reviewed,us,us
2017-06-10T07:01:46.300Z,36.4425,-98.7575,1.83,3.7,mb_lg,,180,0.267,0.19,us,us20009lpq,2017-06-10T09:03:20.969Z,"31km NW of Fairview, Oklahoma",earthquake,3.2,4.1,0.049,107,reviewed,us,us
2017-06-10T06:26:10.750Z,37.2265,-97.9789,3.71,3.3,mb_lg,,106,0.006,0.18,us,us20009lpj,2017-06-17T01:17:37.400Z,"7km SSE of Harper, Kansas",earthquake,1.1,1.9,0.048,115,reviewed,us,us
2017-06-10T05:42:14.800Z,-54.3574,-146.6735,10,5.6,mb,,29,22.15,1.08,us,us20009lpe,2017-06-12T14:13:34.932Z,"Pacific-Antarctic Ridge",earthquake,11.2,1.8,0.044,180,reviewed,us,us
2017-06-10T05:26:30.230Z,19.4028333,-155.2631667,1.164,2.52,ml,28,35,0.005308,0.11,hv,hv61796636,2017-06-13T00:09:27.340Z,"4km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.193,21,reviewed,hv,hv
2017-06-10T04:31:06.552Z,38.792,-119.6331,10.7,3.5,ml,,,,0.1638,nn,nn00591852,2017-06-13T05:11:53.098Z,"14km SE of Gardnerville Ranchos, Nevada",earthquake,0.67,1.2,0.3,12,reviewed,nn,nn
2017-06-10T03:42:47.020Z,18.8791,-64.2496,32,3.23,md,5,334,1.1805,0.36,pr,pr2017161002,2017-06-10T15:24:38.261Z,"64km NE of Road Town, British Virgin Islands",earthquake,8.09,22.92,0.39,5,reviewed,pr,pr
2017-06-10T03:39:29.530Z,18.898,-64.2861,29,2.67,md,9,322,1.1583,0.15,pr,pr2017161001,2017-06-10T15:25:18.749Z,"63km NNE of Road Town, British Virgin Islands",earthquake,2.59,10.55,0.15,6,reviewed,pr,pr
2017-06-10T02:17:22.520Z,-18.591,-173.1179,64.26,4.6,mb,,123,8.435,0.76,us,us20009lp1,2017-06-10T04:12:57.040Z,"91km E of Neiafu, Tonga",earthquake,6.8,5.4,0.072,58,reviewed,us,us
2017-06-10T01:23:06.390Z,37.556,-118.837,-0.6,2.58,md,36,90,0.03454,0.05,nc,nc72813201,2017-06-13T04:19:01.522Z,"15km SE of Mammoth Lakes, California",earthquake,0.17,0.37,0.255,39,reviewed,nc,nc
2017-06-10T00:43:57.780Z,-18.4453,167.7862,13.03,4.8,mb,,110,3.028,0.84,us,us20009lnn,2017-06-10T01:31:27.040Z,"97km SW of Port-Vila, Vanuatu",earthquake,9.7,6.1,0.143,15,reviewed,us,us
2017-06-09T23:23:26.160Z,-17.5863,-179.8127,608.43,4.2,mb,,80,2.041,0.72,us,us20009mrv,2017-06-16T06:48:27.040Z,"155km SSE of Lambasa, Fiji",earthquake,12.8,5.9,0.068,60,reviewed,us,us
2017-06-09T23:22:20.530Z,59.8207,-136.5993,10,3,ml,,86,0.607,1.27,us,us20009lnd,2017-06-10T03:30:54.040Z,"82km WNW of Skagway, Alaska",earthquake,1.1,2,0.047,59,reviewed,us,us
2017-06-09T23:22:14.970Z,-54.2489,-135.6255,10,5.2,mb,,88,28.493,1.03,us,us20009mrt,2017-06-16T22:27:12.040Z,"Pacific-Antarctic Ridge",earthquake,14.1,1.9,0.139,17,reviewed,us,us
2017-06-09T22:56:52.400Z,18.7195,-66.5646,60,2.84,md,14,217,0.4182,0.2,pr,pr2017160010,2017-06-10T15:28:10.630Z,"29km N of Barceloneta, Puerto Rico",earthquake,1.11,1.52,0.14,8,reviewed,pr,pr
2017-06-09T22:32:34.680Z,18.5345,-68.2055,97,2.76,md,5,199,0.1771,0.05,pr,pr2017160011,2017-06-11T02:42:19.040Z,"25km ESE of Punta Cana, Dominican Republic",earthquake,9.28,1.22,0.3,3,reviewed,pr,pr
2017-06-09T22:19:23.010Z,18.8553,-68.5805,69,3.21,md,3,315,0.3952,0.4,pr,pr2017160009,2017-06-11T02:44:02.040Z,"24km N of Otra Banda, Dominican Republic",earthquake,11.1,5.14,0,1,reviewed,pr,pr
2017-06-09T21:17:40.390Z,11.6675,-72.2633,54.77,4.9,mb,,42,2.355,0.87,us,us20009lmm,2017-06-10T03:20:29.437Z,"5km S of Uribia, Colombia",earthquake,6,6.2,0.03,345,reviewed,us,us
2017-06-09T20:49:50.590Z,79.9394,0.6393,8.64,5.2,mb,,46,2.322,0.85,us,us20009lmi,2017-06-10T17:22:14.040Z,"Greenland Sea",earthquake,7.2,4.1,0.027,434,reviewed,us,us
2017-06-09T20:32:55.290Z,-10.2596,161.1927,47.92,5.2,mb,,34,1.473,0.77,us,us20009lmc,2017-06-10T17:10:57.040Z,"82km WNW of Kirakira, Solomon Islands",earthquake,8.9,5.4,0.043,179,reviewed,us,us
2017-06-09T19:39:36.180Z,61.8699,-150.1414,46.13,2.7,ml,,27,0.117,0.53,us,us20009lm2,2017-06-10T17:05:25.364Z,"14km NNW of Willow, Alaska",earthquake,3.4,9.7,0.03,146,reviewed,us,us
2017-06-09T19:34:14.350Z,40.219,142.6463,26.51,4.7,mb,,83,1.333,1.27,us,us20009llz,2017-06-10T16:51:41.040Z,"87km NE of Miyako, Japan",earthquake,5.3,5.2,0.047,138,reviewed,us,us
2017-06-09T19:20:28.520Z,17.8988,-65.6451,10,2.49,md,4,260,0.2189,0.28,pr,pr2017160008,2017-06-10T15:30:17.884Z,"26km SE of El Negro, Puerto Rico",earthquake,1.76,2.15,0.14,3,reviewed,pr,pr
2017-06-09T17:16:32.960Z,-23.1273,-176.7811,176.78,4.7,mb,,50,7.219,1.04,us,us20009llb,2017-06-10T16:42:28.040Z,"268km SW of Vaini, Tonga",earthquake,9.1,6.7,0.051,118,reviewed,us,us
2017-06-09T17:13:51.900Z,58.7879,-137.3555,1.2,2.8,ml,,118,0.867,0.74,us,us20009ll4,2017-06-10T16:14:11.040Z,"102km WNW of Gustavus, Alaska",earthquake,3.6,6.8,0.046,61,reviewed,us,us
2017-06-09T15:34:42.160Z,-1.3365,120.6428,43.58,4.9,mb,,80,2.148,1.12,us,us20009lkk,2017-06-09T15:51:06.040Z,"9km N of Kasiguncu, Indonesia",earthquake,7.6,7.7,0.089,39,reviewed,us,us
2017-06-09T14:36:26.290Z,32.9925,130.0692,11.87,4.7,mb,,104,0.69,0.78,us,us20009lix,2017-06-18T10:33:22.461Z,"12km S of Kashima, Japan",earthquake,5.3,5.7,0.099,31,reviewed,us,us
2017-06-09T13:32:50.580Z,-5.8129,127.7866,398.14,4,mb,,93,4.099,0.4,us,us20009mrh,2017-06-18T10:25:19.040Z,"234km S of Amahusu, Indonesia",earthquake,9.3,8.5,0.164,10,reviewed,us,us
2017-06-09T13:18:04.150Z,18.3793,-67.6283,15,2.53,md,5,322,0.1492,0.14,pr,pr2017160003,2017-06-10T15:34:02.386Z,"40km W of Rincon, Puerto Rico",earthquake,3.37,1.81,0.15,5,reviewed,pr,pr
2017-06-09T13:17:45.460Z,28.0901,104.9566,30.39,4.6,mb,,87,4.526,0.93,us,us20009mr9,2017-06-18T10:22:04.040Z,"26km N of Zhaxi, China",earthquake,12.7,6.5,0.182,9,reviewed,us,us
2017-06-09T12:58:22.270Z,5.4859,125.1386,10,5.2,mb,,44,1.633,1.4,us,us20009lil,2017-06-09T14:26:16.901Z,"25km WSW of Balangonan, Philippines",earthquake,4.1,1.8,0.048,145,reviewed,us,us
2017-06-09T12:25:29.530Z,35.6684,-98.0174,5,3,mb_lg,,54,0.165,0.54,us,us20009li8,2017-06-09T17:32:36.483Z,"7km SSW of Okarche, Oklahoma",earthquake,0.7,2,0.068,56,reviewed,us,us
2017-06-09T12:23:51.490Z,36.6015,-97.7469,3.08,2.8,mb_lg,,42,0.213,0.53,us,us20009li7,2017-06-09T20:26:24.737Z,"22km S of Medford, Oklahoma",earthquake,1.1,7.4,0.065,62,reviewed,us,us
2017-06-09T12:15:45.160Z,42.4904,13.2803,10,4.1,mb,,100,0.105,0.88,us,us20009li5,2017-06-12T08:05:01.828Z,"4km SE of Montereale, Italy",earthquake,5.6,1.9,0.145,13,reviewed,us,us
2017-06-09T12:12:50.290Z,19.2908333,-155.2035,7.252,2.89,ml,36,145,0.02214,0.12,hv,hv61794836,2017-06-10T02:44:45.160Z,"15km SSE of Volcano, Hawaii",earthquake,0.37,0.77,0.149,7,reviewed,hv,hv
2017-06-09T12:12:37.250Z,19.2906667,-155.2065,9.022,2.49,ml,52,148,0.01954,0.11,hv,hv61794831,2017-06-10T02:44:11.580Z,"15km SSE of Volcano, Hawaii",earthquake,0.39,0.34,0.121,11,reviewed,hv,hv
2017-06-09T09:24:01.550Z,33.6335,-116.7248333,13.71,2.71,ml,149,14,0.05148,0.22,ci,ci37666007,2017-06-20T00:03:15.545Z,"10km NNW of Anza, CA",earthquake,0.11,0.2,0.152,158,reviewed,ci,ci
2017-06-09T07:18:36.159Z,56.9935,-155.5462,47.3,2.6,ml,,,,0.35,ak,ak16178111,2017-06-09T07:32:38.340Z,"112km WSW of Larsen Bay, Alaska",earthquake,,1.8,,,automatic,ak,ak
2017-06-09T06:44:37.960Z,34.4366667,-120.7176667,-0.2,2.48,ml,26,209,0.2122,0.28,ci,ci37665895,2017-06-19T23:49:36.904Z,"33km SW of Lompoc, CA",earthquake,0.67,0.84,0.156,33,reviewed,ci,ci
2017-06-09T04:20:17.600Z,-22.6098,-68.8631,133.13,4.2,mb,,96,0.044,0.77,us,us20009lfr,2017-06-09T14:21:13.646Z,"17km SSE of Calama, Chile",earthquake,4,8.2,0.216,6,reviewed,us,us
2017-06-09T03:03:56.320Z,-27.7755,-71.582,10,4.2,mb,,174,0.62,0.88,us,us20009lfh,2017-06-09T18:45:31.940Z,"119km NW of Vallenar, Chile",earthquake,5.5,2,0.2,8,reviewed,us,us
2017-06-09T02:45:45.970Z,34.4185,-120.7436667,-0.28,3.38,ml,35,214,0.2401,0.28,ci,ci37665799,2017-06-19T23:48:32.682Z,"36km SW of Lompoc, CA",earthquake,0.56,0.76,0.141,235,reviewed,ci,ci
2017-06-09T01:33:06.110Z,-16.7826,-177.7412,10,5.4,mwb,,114,4.131,1.2,us,us20009lfa,2017-06-13T16:02:45.551Z,"278km S of Sigave, Wallis and Futuna",earthquake,9.9,1.5,0.062,25,reviewed,us,us
2017-06-09T00:09:10.600Z,36.4645,-98.7715,5.678,2.5,ml,,39,,0.53,us,us20009lf4,2017-06-10T02:55:21.040Z,"34km NW of Fairview, Oklahoma",earthquake,1,7,,,reviewed,tul,tul
2017-06-08T23:48:36.940Z,-19.4625,-177.5675,414.99,4,mb,,157,4.491,0.68,us,us20009mpl,2017-06-16T21:15:58.040Z,"176km NE of Ndoi Island, Fiji",earthquake,14.1,19,0.111,22,reviewed,us,us
2017-06-08T23:23:43.240Z,18.4969,147.0496,8.07,5.6,mb,,51,3.455,0.89,us,usd0008367,2017-06-20T22:05:48.590Z,"141km ENE of Pagan, Northern Mariana Islands",earthquake,7.1,3.2,0.045,170,reviewed,us,us
2017-06-08T23:17:46.710Z,-17.5802,-178.3613,600.24,4.4,mb,,84,3.422,0.5,us,us20009mq3,2017-06-16T07:01:56.040Z,"272km ESE of Lambasa, Fiji",earthquake,16.9,12.7,0.126,18,reviewed,us,us
2017-06-08T22:44:10.670Z,18.6703,-64.2173,26,3.04,md,5,342,1.1253,0.14,pr,pr2017159007,2017-06-10T15:37:57.362Z,"50km NE of Road Town, British Virgin Islands",earthquake,3.83,10.56,0.15,5,reviewed,pr,pr
2017-06-08T22:08:35.470Z,-6.0583,129.8634,185.28,4.4,mb,,91,3.921,0.77,us,us20009mpt,2017-06-16T21:44:46.040Z,"263km NW of Saumlaki, Indonesia",earthquake,6.8,12,0.269,4,reviewed,us,us
2017-06-08T21:54:06.120Z,-23.2786,179.9442,524.37,4.7,mb,,95,5.783,0.94,us,us20009led,2017-06-09T04:05:44.040Z,"South of the Fiji Islands",earthquake,11.9,6.4,0.055,100,reviewed,us,us
2017-06-08T21:24:40.480Z,-9.6166,-78.963,35,4.8,mb,,143,3.145,0.96,us,us20009le5,2017-06-09T03:57:06.009Z,"72km SW of Chimbote, Peru",earthquake,6,1.8,0.051,120,reviewed,us,us
2017-06-08T21:24:13.740Z,18.5173,147.1458,22.16,4.3,mb,,101,5.366,0.71,us,us20009mph,2017-06-16T20:55:23.040Z,"152km ENE of Pagan, Northern Mariana Islands",earthquake,10.3,5.6,0.137,15,reviewed,us,us
2017-06-08T21:12:57.780Z,18.9638,-66.4158,36,2.76,md,12,251,0.7037,0.24,pr,pr2017159006,2017-06-10T15:38:35.820Z,"55km N of Brenas, Puerto Rico",earthquake,1.76,6.55,0.19,9,reviewed,pr,pr
2017-06-08T17:01:19.350Z,19.33,-155.1206667,7.132,5.28,ml,66,135,0.04462,0.09,hv,hv61792931,2017-06-13T13:21:01.236Z,"18km SE of Volcano, Hawaii",earthquake,0.25,0.23,0.204,32,reviewed,hv,hv
2017-06-08T14:01:10.820Z,-7.9957,-75.8356,117.44,5.2,mww,,41,3.112,1.18,us,us20009lbk,2017-06-08T19:50:03.783Z,"77km ENE of Tocache Nuevo, Peru",earthquake,7.6,4.5,,,reviewed,us,us
2017-06-08T13:48:49.580Z,-22.1234,-70.3236,65.08,5.1,mb,,140,0.264,0.92,us,us20009lbi,2017-06-08T21:02:56.000Z,"13km WSW of Tocopilla, Chile",earthquake,4.6,6.3,0.127,20,reviewed,us,us
2017-06-08T13:05:02.380Z,-21.6844,-68.5179,124.43,4.8,mb,,32,0.682,1.4,us,us20009lbc,2017-06-08T13:25:03.040Z,"96km NNE of Calama, Chile",earthquake,6.5,7.6,0.227,6,reviewed,us,us
2017-06-08T12:42:24.500Z,40.4225,-124.1866667,28.82,2.62,md,17,78,0.0506,0.08,nc,nc72812551,2017-06-08T19:40:04.345Z,"10km SW of Rio Dell, California",earthquake,0.64,1.09,0.176,40,reviewed,nc,nc
2017-06-08T10:48:41.525Z,58.1831,-137.414,16.4,2.5,ml,,,,0.83,ak,ak16176391,2017-06-08T10:53:39.414Z,"101km WSW of Gustavus, Alaska",earthquake,,0.8,,,automatic,ak,ak
2017-06-08T10:40:27.490Z,37.5685,-118.9575,6.91,2.67,md,40,65,0.04856,0.04,nc,nc72812451,2017-06-08T20:20:03.458Z,"8km S of Mammoth Lakes, California",earthquake,0.19,0.41,0.14,36,reviewed,nc,nc
2017-06-08T08:31:36.220Z,-22.2488,-67.5941,180.08,4.1,mb,,51,0.884,0.79,us,us20009l9w,2017-06-09T06:52:30.040Z,"97km NE of San Pedro de Atacama, Chile",earthquake,9,8.5,0.371,2,reviewed,us,us
2017-06-08T08:30:40.080Z,36.0043333,-117.8743333,2.64,3.25,ml,40,54,0.01346,0.12,ci,ci37664695,2017-06-20T00:01:55.747Z,"8km SE of Coso Junction, CA",earthquake,0.11,0.14,0.158,288,reviewed,ci,ci
2017-06-08T08:19:02.100Z,36.0036667,-117.8741667,2.5,2.98,ml,38,52,0.01378,0.15,ci,ci37664663,2017-06-19T23:50:33.376Z,"8km NNE of Little Lake, CA",earthquake,0.15,0.17,0.192,146,reviewed,ci,ci
2017-06-08T08:07:36.308Z,62.0665,-150.52,5.9,2.6,ml,,,,0.8,ak,ak16176305,2017-06-09T06:36:01.040Z,"35km SW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-06-08T07:58:11.380Z,36.0021667,-117.8738333,2.16,2.98,ml,43,47,0.01454,0.14,ci,ci37664623,2017-06-19T23:42:37.907Z,"8km NNE of Little Lake, CA",earthquake,0.12,0.16,0.177,149,reviewed,ci,ci
2017-06-08T06:46:40.690Z,18.9158,-64.9766,24,2.66,md,5,288,0.6809,0.3,pr,pr2017159003,2017-06-10T15:43:59.832Z,"63km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.55,23.77,0.31,4,reviewed,pr,pr
2017-06-08T04:30:23.210Z,34.4225,-120.7325,-0.2,3.03,ml,36,212,0.2302,0.27,ci,ci37664503,2017-06-20T00:03:13.134Z,"35km SW of Lompoc, CA",earthquake,0.54,0.78,0.104,48,reviewed,ci,ci
2017-06-08T03:30:07.750Z,18.0526,-67.0585,14,2.59,md,9,83,0.0689,0.15,pr,pr2017159000,2017-06-10T15:46:03.435Z,"0km NNE of Lajas, Puerto Rico",earthquake,0.66,1,0.27,6,reviewed,pr,pr
2017-06-08T03:25:44.678Z,59.62,-152.3027,67.3,2.7,ml,,,,0.54,ak,ak16176177,2017-06-08T03:41:34.241Z,"31km WSW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-06-08T03:18:45.978Z,58.2783,-137.2104,29.5,2.5,ml,,,,0.59,ak,ak16176174,2017-06-08T03:23:04.066Z,"87km W of Gustavus, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-06-08T03:09:37.130Z,36.8842,-98.8262,10.42,3.3,mb_lg,,153,0.199,0.41,us,us20009l8s,2017-06-11T02:26:21.455Z,"16km WNW of Alva, Oklahoma",earthquake,2,6,0.051,100,reviewed,us,us
2017-06-08T03:08:32.820Z,19.7703333,-156.103,13.619,3.41,ml,48,228,0.1418,0.18,hv,hv61791821,2017-06-08T22:17:28.561Z,"12km W of Kalaoa, Hawaii",earthquake,1.01,0.6,0.178,29,reviewed,hv,hv
2017-06-08T00:56:53.920Z,33.6138,91.0395,10,4.6,mb,,69,3.899,0.77,us,us20009l7r,2017-06-08T01:45:34.040Z,"140km WSW of Tanggulashan, China",earthquake,5.8,1.9,0.07,60,reviewed,us,us
2017-06-08T00:25:29.530Z,35.5798,140.7209,38.19,4.9,mb,,114,2.255,1.13,us,us20009l7c,2017-06-12T23:34:52.853Z,"16km SSE of Asahi, Japan",earthquake,6.6,6.4,0.047,144,reviewed,us,us
2017-06-07T23:53:28.650Z,18.5646,-65.0305,27,2.57,md,5,241,0.3601,0.22,pr,pr2017158021,2017-06-10T15:46:54.768Z,"26km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.74,4.85,0.42,4,reviewed,pr,pr
2017-06-07T23:23:28.570Z,34.9268,-151.7559,10,4.8,mb,,95,15.607,0.88,us,us20009l74,2017-06-08T00:47:25.040Z,"North Pacific Ocean",earthquake,11.4,1.9,0.043,169,reviewed,us,us
2017-06-07T23:00:24.210Z,19.4791667,-155.9588333,11.977,3.29,ml,46,185,0.04015,0.22,hv,hv61791666,2017-06-08T19:38:43.879Z,"4km WSW of Captain Cook, Hawaii",earthquake,0.73,0.44,0.218,34,reviewed,hv,hv
